scalerS16b	IPM2C21A	IPM2C24A	
80570	1.39017e+07	93.2945	89.7547
80990	1.39017e+07	93.0995	89.5544
81378	1.39017e+07	92.287	88.7687
80431	1.39017e+07	93.2295	89.6776
81058	1.39017e+07	92.9825	89.4414
82041	1.39017e+07	91.793	88.3169
81458	1.39017e+07	93.7885	90.2219
81697	1.39017e+07	93.7235	90.1552
81316	1.39017e+07	93.1645	89.6263
80181	1.39017e+07	94.2305	90.6687
80379	1.39017e+07	92.7485	89.2104
80379	1.39017e+07	92.1245	88.625
81628	1.39017e+07	92.3975	88.8714
80206	1.39017e+07	93.808	90.2374
79053	1.39017e+07	91.7865	88.3117
81321	1.39017e+07	90.9025	87.4336
80843	1.39017e+07	93.0735	89.5339
81457	1.39017e+07	92.8525	89.313
81947	1.39017e+07	93.288	89.7393
80103	1.39017e+07	93.691	90.1295
80243	1.39017e+07	92.4105	88.892
81593	1.39017e+07	92.339	88.8201
80122	1.39017e+07	92.8135	89.2771
80467	1.39017e+07	92.079	88.5787
80968	1.39017e+07	92.3975	88.8868
79191	1.39017e+07	92.3975	88.8868
79398	1.39017e+07	91.4485	87.9574
81031	1.39017e+07	91.1495	87.6801
81616	1.39017e+07	91.7865	88.3015
82924	1.39017e+07	93.0605	89.5133
81643	1.39017e+07	94.1395	90.5557
83132	1.39017e+07	94.289	90.7046
82489	1.39017e+07	94.744	91.1411
81182	1.39017e+07	95.134	91.5108
81815	1.39017e+07	94.172	90.5763
82767	1.39017e+07	93.405	89.8522
83263	1.39017e+07	93.912	90.34
83395	1.39017e+07	95.29	91.67
83029	1.39017e+07	95.3485	91.7214
81887	1.39017e+07	95.6995	92.0551
82729	1.39017e+07	95.0495	91.4389
82729	1.39017e+07	94.016	90.4427
82511	1.39017e+07	94.965	91.3465
80075	1.39017e+07	94.0095	90.4376
82569	1.39017e+07	92.1375	88.625
81955	1.39017e+07	94.4775	90.8844
82945	1.39017e+07	94.081	90.4941
80563	1.39017e+07	94.9455	91.3465
81463	1.39017e+07	92.651	89.1179
81805	1.39017e+07	92.7355	89.2155
81668	1.39017e+07	94.016	90.4376
82371	1.39017e+07	93.366	89.806
82425	1.39017e+07	94.549	90.946
82176	1.39017e+07	94.549	90.946
82799	1.39017e+07	94.3605	90.7663
82487	1.39017e+07	94.4255	90.833
80451	1.39017e+07	95.03	91.4081
81470	1.39017e+07	92.664	89.1487
82228	1.39017e+07	92.56	89.0255
82264	1.39017e+07	94.3735	90.7868
81690	1.39017e+07	94.211	90.6225
81260	1.39017e+07	94.5555	90.9614
81551	1.39017e+07	92.651	89.1282
81882	1.39017e+07	93.6455	90.0782
83909	1.39017e+07	93.5545	89.9909
83572	1.39017e+07	94.666	91.059
80651	1.39017e+07	96.226	92.5686
80718	1.39017e+07	94.978	91.3516
81705	1.39017e+07	92.079	88.5787
92586	1.39017e+07	92.7355	89.2001
92662	1.39017e+07	96.304	92.6251
92831	1.39017e+07	105.768	101.781
92831	1.39017e+07	106.561	102.525
92075	1.39017e+07	106.119	102.094
92053	1.39017e+07	105.866	101.842
96476	1.39017e+07	106.138	102.084
97720	1.39017e+07	110.5	106.325
97356	1.39017e+07	111.839	107.609
97554	1.39017e+07	111.521	107.306
98915	1.39017e+07	111.793	107.563
102626	1.39017e+07	113.106	108.836
105516	1.39017e+07	117.52	113.073
101919	1.39017e+07	120.913	116.333
102461	1.39017e+07	117.169	112.739
103879	1.39017e+07	118.118	113.653
103567	1.39017e+07	118.729	114.254
106988	1.39017e+07	118.963	114.464
106720	1.39017e+07	121.413	116.837
104827	1.39017e+07	123.578	118.921
105755	1.39017e+07	120.887	116.328
106487	1.39017e+07	120.25	115.702
106402	1.39017e+07	121.914	117.309
107836	1.39017e+07	122.427	117.812
106379	1.39017e+07	123.201	118.552
106272	1.39017e+07	122.447	117.828
107887	1.39017e+07	122.09	117.473
108735	1.39017e+07	122.765	118.131
