        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-29 14:10:24     63980 1.38592e+07   71.201  68.6549
2021-11-29 14:10:25     62234 1.38592e+07  73.4142  70.7911
2021-11-29 14:10:26     62950 1.38592e+07   71.604  69.0503
2021-11-29 14:10:27     62289 1.38592e+07  71.9745  69.4047
2021-11-29 14:10:28     62934 1.38592e+07  71.4545  68.8912
2021-11-29 14:10:29     63930 1.38592e+07  71.7698  69.1941
2021-11-29 14:10:30     61356 1.38592e+07  73.2127  70.5806
2021-11-29 14:10:31     63714 1.38592e+07  71.2465  68.6755
2021-11-29 14:10:32     63209 1.38592e+07   72.241   69.646
2021-11-29 14:10:33     64562 1.38592e+07  72.5465  69.9387
